Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,2830,0.101253905888,1.81e-05,3123,0
rhc,0,2840,0.101253905888,1.79e-05,3134,0
rhc,0,2850,0.101253905888,1.81e-05,3145,0
rhc,0,2860,0.101253905888,2.37e-05,3156,0
rhc,0,2870,0.101253905888,1.8e-05,3167,0
rhc,0,2880,0.101253905888,1.8e-05,3178,0
rhc,0,2890,0.101253905888,1.82e-05,3189,0
rhc,0,2900,0.101253905888,3.42e-05,3200,0
rhc,0,2910,0.101364774743,2.04e-05,3211,0
rhc,0,2920,0.101364774743,5.97e-05,3222,0
rhc,0,2930,0.101437619444,2.96e-05,3233,0
rhc,0,2940,0.101437619444,7.34e-05,3244,0
rhc,0,2950,0.101437619444,2.08e-05,3255,0
rhc,0,2960,0.101437619444,2e-05,3266,0
rhc,0,2970,0.101437619444,2.91e-05,3277,0
rhc,0,2980,0.101535838368,3.1e-05,3288,0
rhc,0,2990,0.101535838368,3.28e-05,3299,0
rhc,0,3000,0.101535838368,2.04e-05,3310,0
rhc,0,3010,0.101535838368,1.9e-05,3321,0
rhc,0,3020,0.101535838368,2.91e-05,3332,0
rhc,0,3030,0.101535838368,1.87e-05,3343,0
rhc,0,3040,0.101554631283,1.77e-05,3354,0
rhc,0,3050,0.101554631283,1.8e-05,3365,0
rhc,0,3060,0.101554631283,2.74e-05,3376,0
rhc,0,3070,0.101554631283,7.62e-05,3387,0
rhc,0,3080,0.101554631283,2.55e-05,3398,0
rhc,0,3090,0.101554631283,1.79e-05,3409,0
rhc,0,3100,0.101554631283,2.36e-05,3420,0
rhc,0,3110,0.101554631283,1.75e-05,3431,0
rhc,0,3120,0.101554631283,4.3e-05,3442,0
rhc,0,3130,0.101554631283,2.29e-05,3453,0
rhc,0,3140,0.101554631283,2.34e-05,3464,0
rhc,0,3150,0.101554631283,1.75e-05,3475,0
rhc,0,3160,0.101554631283,1.71e-05,3486,0
rhc,0,3170,0.101554631283,5.07e-05,3497,0
rhc,0,3180,0.101554631283,2.12e-05,3508,0
rhc,0,3190,0.101554631283,2.44e-05,3519,0
rhc,0,3200,0.101554631283,2.5e-05,3530,0
rhc,0,3210,0.101554631283,2.4e-05,3541,0
rhc,0,3220,0.101554631283,1.64e-05,3552,0
rhc,0,3230,0.101554631283,1.71e-05,3563,0
rhc,0,3240,0.101554631283,1.73e-05,3574,0
rhc,0,3250,0.101554631283,5.53e-05,3585,0
rhc,0,3260,0.101554631283,2.28e-05,3596,0
rhc,0,3270,0.101554631283,1.74e-05,3607,0
rhc,0,3280,0.101554631283,2e-05,3618,0
rhc,0,3290,0.101554631283,1.7e-05,3629,0
rhc,0,3300,0.101554631283,3.52e-05,3640,0
rhc,0,3310,0.101554631283,1.65e-05,3651,0
rhc,0,3320,0.101554631283,3.33e-05,3662,0
rhc,0,3330,0.101554631283,1.77e-05,3673,0
rhc,0,3340,0.101554631283,1.67e-05,3684,0
rhc,0,3350,0.101554631283,2.22e-05,3695,0
rhc,0,3360,0.101554631283,1.66e-05,3706,0
rhc,0,3370,0.101554631283,1.68e-05,3717,0
rhc,0,3380,0.101554631283,1.76e-05,3728,0
rhc,0,3390,0.101554631283,2.25e-05,3739,0
rhc,0,3400,0.101554631283,2.09e-05,3750,0
rhc,0,3410,0.101554631283,2.42e-05,3761,0
rhc,0,3420,0.101554631283,3.74e-05,3772,0
rhc,0,3430,0.101554631283,1.78e-05,3783,0
rhc,0,3440,0.101554631283,2.26e-05,3794,0
rhc,0,3450,0.101554631283,2.11e-05,3805,0
rhc,0,3460,0.101554631283,3.05e-05,3816,0
rhc,0,3470,0.101554631283,2.45e-05,3827,0
rhc,0,3480,0.101554631283,1.71e-05,3838,0
rhc,0,3490,0.101554631283,6.41e-05,3849,0
rhc,1,0,0.037597694805,4.75e-05,10,0
rhc,1,10,0.0386363578364,2.64e-05,21,0
rhc,1,20,0.041337130106,2.26e-05,32,0
rhc,1,30,0.0435347895839,2.24e-05,43,0
rhc,1,40,0.0471393533434,1.69e-05,54,0
rhc,1,50,0.0481220838085,1.78e-05,65,0
rhc,1,60,0.0490870462257,1.68e-05,76,0
rhc,1,70,0.0501930835701,1.7e-05,87,0
rhc,1,80,0.0501930835701,2.54e-05,98,0
rhc,1,90,0.0506510123786,1.67e-05,109,0
rhc,1,100,0.0526946421403,1.71e-05,120,0
rhc,1,110,0.0540236343837,1.69e-05,131,0
rhc,1,120,0.0541694025204,2.14e-05,142,0
rhc,1,130,0.0550890696431,1.6e-05,153,0
rhc,1,140,0.0552268386783,1.71e-05,164,0
rhc,1,150,0.0552268386783,1.74e-05,175,0
rhc,1,160,0.0556369964185,1.85e-05,186,0
rhc,1,170,0.0556369964185,1.61e-05,197,0
rhc,1,180,0.0564321868966,1.63e-05,208,0
rhc,1,190,0.0572988933715,1.7e-05,219,0
rhc,1,200,0.0590555671177,4.22e-05,230,0
rhc,1,210,0.0590555671177,1.68e-05,241,0
rhc,1,220,0.0593385527917,1.64e-05,252,0
rhc,1,230,0.0616172717515,1.69e-05,263,0
rhc,1,240,0.0616172717515,1.71e-05,274,0
rhc,1,250,0.0625785860361,2.15e-05,285,0
rhc,1,260,0.0625785860361,3.99e-05,296,0
rhc,1,270,0.0627510877513,2.08e-05,307,0
rhc,1,280,0.0632502923779,1.86e-05,318,0
rhc,1,290,0.0637683502167,2.47e-05,329,0
rhc,1,300,0.0637683502167,2.28e-05,340,0
rhc,1,310,0.0637683502167,1.74e-05,351,0
rhc,1,320,0.0637683502167,1.76e-05,362,0
rhc,1,330,0.0638637916909,1.71e-05,373,0
rhc,1,340,0.064112544143,2.68e-05,384,0
rhc,1,350,0.0645474186652,1.6e-05,395,0
rhc,1,360,0.0645474186652,1.7e-05,406,0
rhc,1,370,0.0649839711457,1.67e-05,417,0
rhc,1,380,0.0650614157531,3.53e-05,428,0
rhc,1,390,0.0650614157531,2.07e-05,439,0
rhc,1,400,0.0652015558778,1.72e-05,450,0
rhc,1,410,0.0659902836909,2.48e-05,461,0
rhc,1,420,0.066217220539,2.4e-05,472,0
rhc,1,430,0.066217220539,1.68e-05,483,0
rhc,1,440,0.066217220539,2.35e-05,494,0
rhc,1,450,0.0676545108232,1.68e-05,505,0
rhc,1,460,0.0676545108232,1.68e-05,516,0
rhc,1,470,0.0676545108232,0.0087164,527,0
rhc,1,480,0.0678093074835,2.12e-05,538,0
rhc,1,490,0.0682435347874,1.78e-05,549,0
rhc,1,500,0.0683718477115,1.69e-05,560,0
rhc,1,510,0.0683718477115,2.1e-05,571,0
rhc,1,520,0.0683718477115,1.54e-05,582,0
rhc,1,530,0.0683718477115,0.0027295,593,0
rhc,1,540,0.0697188042064,2.03e-05,604,0
rhc,1,550,0.0699100826699,2.09e-05,615,0
rhc,1,560,0.0718341064235,2.21e-05,626,0
rhc,1,570,0.0724794146457,1.63e-05,637,0
rhc,1,580,0.0724794146457,1.68e-05,648,0
rhc,1,590,0.0724794146457,1.64e-05,659,0
rhc,1,600,0.0724794146457,2.04e-05,670,0
rhc,1,610,0.0724794146457,1.54e-05,681,0
rhc,1,620,0.0724794146457,0.0001758,692,0
rhc,1,630,0.0734039469557,2.01e-05,703,0
rhc,1,640,0.0734039469557,2.11e-05,714,0
rhc,1,650,0.0734936190397,1.6e-05,725,0
rhc,1,660,0.0734936190397,1.63e-05,736,0
rhc,1,670,0.0734936190397,1.68e-05,747,0
rhc,1,680,0.0734936190397,2.06e-05,758,0
rhc,1,690,0.0743814803476,1.78e-05,769,0
rhc,1,700,0.0743814803476,3.06e-05,780,0
rhc,1,710,0.0743814803476,1.63e-05,791,0
rhc,1,720,0.0743814803476,2.05e-05,802,0
rhc,1,730,0.0743814803476,1.65e-05,813,0
rhc,1,740,0.0759620635474,2.57e-05,824,0
rhc,1,750,0.0759620635474,2.05e-05,835,0
rhc,1,760,0.0759620635474,1.1e-05,846,0
rhc,1,770,0.0775027589477,9.6e-06,857,0
rhc,1,780,0.0778065288476,9.30000000002e-06,868,0
rhc,1,790,0.0778065288476,9.90000000001e-06,879,0
rhc,1,800,0.0778065288476,5.55e-05,890,0
rhc,1,810,0.0778065288476,1.54e-05,901,0
rhc,1,820,0.0778065288476,1.02e-05,912,0
rhc,1,830,0.0778065288476,9.09999999998e-06,923,0
rhc,1,840,0.0778065288476,8.7e-06,934,0
rhc,1,850,0.0778065288476,8.8e-06,945,0
rhc,1,860,0.0782994537863,9.00000000001e-06,956,0
rhc,1,870,0.0782994537863,8.99999999998e-06,967,0
rhc,1,880,0.0803525123778,1.08e-05,978,0
rhc,1,890,0.0803525123778,1.02e-05,989,0
rhc,1,900,0.0804594631124,9.09999999998e-06,1000,0
rhc,1,910,0.0804594631124,8.7e-06,1011,0
rhc,1,920,0.0804594631124,8.7e-06,1022,0
rhc,1,930,0.0804594631124,8.49999999999e-06,1033,0
rhc,1,940,0.0804594631124,8.20000000001e-06,1044,0
rhc,1,950,0.0804594631124,8.30000000002e-06,1055,0
rhc,1,960,0.0804594631124,8.39999999999e-06,1066,0
rhc,1,970,0.0807555885487,8.19999999999e-06,1077,0
rhc,1,980,0.0807555885487,1.49e-05,1088,0
rhc,1,990,0.0807555885487,9.79999999998e-06,1099,0
rhc,1,1000,0.0807574937698,9.00000000001e-06,1110,0
rhc,1,1010,0.0807574937698,9.20000000001e-06,1121,0
rhc,1,1020,0.0836538162387,9.19999999999e-06,1132,0
rhc,1,1030,0.0836538162387,1.38e-05,1143,0
rhc,1,1040,0.0847039087551,9.30000000002e-06,1154,0
rhc,1,1050,0.0847039087551,8.8e-06,1165,0
rhc,1,1060,0.0847039087551,8.90000000001e-06,1176,0
rhc,1,1070,0.0847039087551,2.06e-05,1187,0
rhc,1,1080,0.0847039087551,1.02e-05,1198,0
rhc,1,1090,0.0847039087551,9.8e-06,1209,0
rhc,1,1100,0.0847039087551,1.06e-05,1220,0
rhc,1,1110,0.0847039087551,8.59999999997e-06,1231,0
rhc,1,1120,0.0859998259226,8.89999999998e-06,1242,0
rhc,1,1130,0.0859998259226,9.7e-06,1253,0
rhc,1,1140,0.0864161068977,8.60000000003e-06,1264,0
rhc,1,1150,0.0864161068977,9.39999999999e-06,1275,0
rhc,1,1160,0.0864161068977,1.26e-05,1286,0
rhc,1,1170,0.0864161068977,8.50000000002e-06,1297,0
rhc,1,1180,0.0864207493977,8.50000000002e-06,1308,0
rhc,1,1190,0.0864207493977,8.60000000003e-06,1319,0
rhc,1,1200,0.087156317884,9.39999999999e-06,1330,0
rhc,1,1210,0.087156317884,9.40000000005e-06,1341,0
rhc,1,1220,0.087156317884,8.60000000003e-06,1352,0
rhc,1,1230,0.087156317884,8.60000000003e-06,1363,0
rhc,1,1240,0.087156317884,8.70000000003e-06,1374,0
rhc,1,1250,0.0880431766316,3.14e-05,1385,0
rhc,1,1260,0.0880431766316,1.5e-05,1396,0
rhc,1,1270,0.0880431766316,1.06e-05,1407,0
rhc,1,1280,0.0894155283178,9.6e-06,1418,0
rhc,1,1290,0.0894155283178,8.99999999998e-06,1429,0
rhc,1,1300,0.0894155283178,9.10000000004e-06,1440,0
rhc,1,1310,0.0894155283178,8.79999999998e-06,1451,0
rhc,1,1320,0.0896087653288,8.89999999998e-06,1462,0
rhc,1,1330,0.0896087653288,8.99999999998e-06,1473,0
rhc,1,1340,0.0896087653288,3.75e-05,1484,0
rhc,1,1350,0.0896087653288,1.3e-05,1495,0
rhc,1,1360,0.0896493008433,1.02e-05,1506,0
rhc,1,1370,0.0896493008433,1.03e-05,1517,0
rhc,1,1380,0.0896493008433,9.8e-06,1528,0
rhc,1,1390,0.0900590551033,9.19999999999e-06,1539,0
rhc,1,1400,0.0904332465652,1.02e-05,1550,0
