Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,1130,3400.93177446,1.8697e-05,1253,0
rhc,0,1140,3400.93177446,1.855e-05,1264,0
rhc,0,1150,3400.93177446,1.9355e-05,1275,0
rhc,0,1160,3400.93177446,1.8404e-05,1286,0
rhc,0,1170,3400.93177446,1.8132e-05,1297,0
rhc,0,1180,3400.93177446,1.8675e-05,1308,0
rhc,0,1190,3400.93177446,1.9019e-05,1319,0
rhc,0,1200,3400.93177446,1.8282e-05,1330,0
rhc,0,1210,3400.93177446,1.9335e-05,1341,0
rhc,0,1220,3400.93177446,2.032e-05,1352,0
rhc,0,1230,3400.93177446,1.8618e-05,1363,0
rhc,0,1240,3400.93177446,1.865e-05,1374,0
rhc,0,1250,3400.93177446,1.8145e-05,1385,0
rhc,0,1260,3400.93177446,1.8726e-05,1396,0
rhc,0,1270,3400.93177446,2.0807e-05,1407,0
rhc,0,1280,3400.93177446,1.9231e-05,1418,0
rhc,0,1290,3400.93177446,1.881e-05,1429,0
rhc,0,1300,3400.93177446,1.7784e-05,1440,0
rhc,0,1310,3400.93177446,1.8793e-05,1451,0
rhc,0,1320,3400.93177446,1.8652e-05,1462,0
rhc,0,1330,3400.93177446,1.8417e-05,1473,0
rhc,0,1340,3400.93177446,1.893e-05,1484,0
rhc,0,1350,3400.93177446,1.8329e-05,1495,0
rhc,0,1360,3400.93177446,1.7644e-05,1506,0
rhc,0,1370,3400.93177446,1.8709e-05,1517,0
rhc,0,1380,3400.93177446,1.8057e-05,1528,0
rhc,0,1390,3400.93177446,1.8742e-05,1539,0
rhc,0,1400,3400.93177446,1.9567e-05,1550,0
rhc,0,1410,3400.93177446,1.8028e-05,1561,0
rhc,0,1420,3400.93177446,1.8885e-05,1572,0
rhc,0,1430,3400.93177446,2.0965e-05,1583,0
rhc,0,1440,3400.93177446,1.9077e-05,1594,0
rhc,0,1450,3400.93177446,1.8314e-05,1605,0
rhc,0,1460,3400.93177446,2.2207e-05,1616,0
rhc,0,1470,3400.93177446,1.737e-05,1627,0
rhc,0,1480,3400.93177446,2.0434e-05,1638,0
rhc,0,1490,3400.93177446,1.6727e-05,1649,0
rhc,0,1500,3400.93177446,1.7173e-05,1660,0
rhc,0,1510,3400.93177446,1.7186e-05,1671,0
rhc,0,1520,3400.93177446,1.674e-05,1682,0
rhc,0,1530,3400.93177446,2.1595e-05,1693,0
rhc,0,1540,3400.93177446,1.5997e-05,1704,0
rhc,0,1550,3400.93177446,1.6469e-05,1715,0
rhc,0,1560,3400.93177446,1.6997e-05,1726,0
rhc,0,1570,3400.93177446,1.6327e-05,1737,0
rhc,0,1580,3400.93177446,1.6656e-05,1748,0
rhc,0,1590,3400.93177446,1.7522e-05,1759,0
rhc,0,1600,3400.93177446,1.6842e-05,1770,0
rhc,0,1610,3400.93177446,1.6908e-05,1781,0
