Alg,Set_Num,Rep_num,Train_acc,Test_acc,Train_err,Test_err,Seconds
BP,0,0,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.221678356
BP,0,1,0.764749239888,0.769608746391,0.117610024262,0.115195626804,0.052796629
BP,0,2,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.055901565
BP,0,3,0.764749239888,0.769608746391,0.117610024262,0.115195626804,0.070225936
BP,0,4,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.030299869
BP,0,5,0.764749239888,0.769608746391,0.117610024262,0.115195626804,0.028844315
BP,0,6,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.028848897
BP,0,7,0.764749239888,0.769608746391,0.117610024262,0.115195626804,0.056521282
BP,0,8,0.773041368508,0.77679503716,0.113377529038,0.111615492218,0.028681718
BP,0,9,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.045088651
BP,0,10,0.773041368508,0.77679503716,0.113377529038,0.111615492218,0.029793862
BP,0,11,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.026991072
BP,0,12,0.773041368508,0.77679503716,0.113377529038,0.111615492218,0.028727933
BP,0,13,0.788949970824,0.790062035502,0.105315266422,0.104841232719,0.028419009
BP,0,14,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.029104206
BP,0,15,0.788949970824,0.790062035502,0.105315266422,0.104841232719,0.032689025
BP,0,16,0.785540984613,0.787605183957,0.107658996922,0.106448665135,0.027494457
BP,0,17,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.030602898
BP,0,18,0.785848100488,0.787728026534,0.107496837534,0.106446540525,0.029945127
BP,0,19,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.030003502
BP,0,20,0.786001658426,0.787973711688,0.1073943384,0.106345775111,0.030134718
BP,0,21,0.756180706981,0.754806215834,0.190090684691,0.19573315101,0.03125915
BP,0,22,0.78643162065,0.788403660709,0.107176132021,0.106182511004,0.047640835
BP,0,23,0.784558213814,0.7879122904,0.112355392078,0.11068752606,0.030210566
BP,0,24,0.59605048985,0.590074319759,0.372185133311,0.373776622442,0.029704935
BP,0,25,0.784803906514,0.788157975554,0.112222020138,0.110662917013,0.029497703
BP,0,26,0.778968704892,0.780541735766,0.129464572819,0.128942399876,0.029058163
BP,0,27,0.261877706459,0.259074995393,0.379595221277,0.381886861986,0.028451682
BP,0,28,0.779030128067,0.780664578343,0.129411989943,0.128832825422,0.031079961
BP,0,29,0.760971714628,0.761071187274,0.174985820467,0.178321617118,0.02942509
BP,0,30,0.779214397592,0.780971684786,0.12934560863,0.128644766535,0.02930057
BP,0,31,0.773778446608,0.775628032676,0.142073609663,0.141383412708,0.032838665
BP,0,32,0.757501305242,0.755727535164,0.18823018879,0.193751533503,0.029333658
BP,0,33,0.77522189122,0.776426509428,0.141823900555,0.141045094144,0.02887949
BP,0,34,0.770523018335,0.771819912782,0.15497869785,0.156298102938,0.029298244
BP,0,35,0.765087067351,0.761071187274,0.197902400419,0.202851510278,0.032871994
