Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,tokeep,samples
mimic,0,2160,113.0,0.007346466,71796,0.1,30
mimic,0,2170,113.0,0.00733582799998,72127,0.1,30
mimic,0,2180,113.0,0.00727261900002,72458,0.1,30
mimic,0,2190,113.0,0.00711841899999,72789,0.1,30
mimic,0,2200,113.0,0.00679588200001,73120,0.1,30
mimic,0,2210,113.0,0.00736672900001,73451,0.1,30
mimic,0,2220,113.0,0.00716859099998,73782,0.1,30
mimic,0,2230,113.0,0.00772811100001,74113,0.1,30
mimic,0,2240,113.0,0.00740656099998,74444,0.1,30
mimic,0,2250,113.0,0.00759915499998,74775,0.1,30
mimic,0,2260,113.0,0.00727277500002,75106,0.1,30
mimic,0,2270,113.0,0.007732731,75437,0.1,30
mimic,0,2280,113.0,0.00740849799999,75768,0.1,30
mimic,0,2290,113.0,0.007779306,76099,0.1,30
mimic,0,2300,113.0,0.00772477999999,76430,0.1,30
mimic,0,2310,113.0,0.00742942799999,76761,0.1,30
mimic,0,2320,113.0,0.00754726700001,77092,0.1,30
mimic,0,2330,113.0,0.007338613,77423,0.1,30
mimic,0,2340,113.0,0.00847247199999,77754,0.1,30
mimic,0,2350,113.0,0.00753421399997,78085,0.1,30
mimic,0,2360,113.0,0.011796601,78416,0.1,30
mimic,0,2370,113.0,0.008044243,78747,0.1,30
mimic,0,2380,113.0,0.00837685899998,79078,0.1,30
mimic,0,2390,113.0,0.00760249699999,79409,0.1,30
mimic,0,2400,113.0,0.008940612,79740,0.1,30
mimic,0,2410,113.0,0.00915653500002,80071,0.1,30
mimic,0,2420,113.0,0.007417756,80402,0.1,30
mimic,0,2430,113.0,0.00712727999999,80733,0.1,30
mimic,0,2440,113.0,0.00709077600001,81064,0.1,30
mimic,0,2450,113.0,0.00726788900002,81395,0.1,30
mimic,0,2460,113.0,0.00733369100001,81726,0.1,30
mimic,0,2470,113.0,0.00711866399999,82057,0.1,30
mimic,0,2480,113.0,0.00690459800001,82388,0.1,30
mimic,0,2490,113.0,0.00684719799997,82719,0.1,30
mimic,0,2500,113.0,0.00679447799999,83050,0.1,30
mimic,0,2510,113.0,0.00690389800002,83381,0.1,30
mimic,0,2520,113.0,0.007065458,83712,0.1,30
mimic,0,2530,113.0,0.007050327,84043,0.1,30
mimic,0,2540,113.0,0.00718313800002,84374,0.1,30
mimic,0,2550,113.0,0.00721960299998,84705,0.1,30
mimic,0,2560,113.0,0.00719156899999,85036,0.1,30
mimic,0,2570,113.0,0.00717516500001,85367,0.1,30
mimic,0,2580,113.0,0.00722876900002,85698,0.1,30
mimic,0,2590,113.0,0.007182312,86029,0.1,30
mimic,0,2600,113.0,0.00730837699999,86360,0.1,30
mimic,0,2610,113.0,0.00740604999999,86691,0.1,30
mimic,0,2620,113.0,0.00727726300002,87022,0.1,30
mimic,0,2630,113.0,0.007236191,87353,0.1,30
mimic,0,2640,113.0,0.00725279700001,87684,0.1,30
mimic,0,2650,113.0,0.00724456999998,88015,0.1,30
mimic,0,2660,113.0,0.00733797699999,88346,0.1,30
mimic,0,2670,113.0,0.00734734400001,88677,0.1,30
mimic,0,2680,113.0,0.00725637900001,89008,0.1,30
mimic,0,2690,113.0,0.007339398,89339,0.1,30
mimic,0,2700,113.0,0.007223463,89670,0.1,30
mimic,0,2710,113.0,0.00731946300002,90001,0.1,30
mimic,0,2720,113.0,0.00733911200001,90332,0.1,30
mimic,0,2730,113.0,0.00730755799998,90663,0.1,30
mimic,0,2740,113.0,0.00721929399998,90994,0.1,30
mimic,0,2750,113.0,0.007370901,91325,0.1,30
mimic,0,2760,113.0,0.00723731999997,91656,0.1,30
mimic,0,2770,113.0,0.00739013,91987,0.1,30
mimic,0,2780,113.0,0.00736458599999,92318,0.1,30
mimic,0,2790,113.0,0.00730535299999,92649,0.1,30
mimic,0,2800,113.0,0.00743840200002,92980,0.1,30
mimic,0,2810,113.0,0.00730793399998,93311,0.1,30
mimic,0,2820,113.0,0.00738080299999,93642,0.1,30
mimic,0,2830,113.0,0.00738558099999,93973,0.1,30
mimic,0,2840,113.0,0.007388332,94304,0.1,30
mimic,0,2850,113.0,0.00720823,94635,0.1,30
mimic,0,2860,113.0,0.00737101300001,94966,0.1,30
mimic,0,2870,113.0,0.00726496500002,95297,0.1,30
mimic,0,2880,113.0,0.007353483,95628,0.1,30
mimic,0,2890,113.0,0.007328094,95959,0.1,30
mimic,0,2900,113.0,0.007403517,96290,0.1,30
mimic,0,2910,113.0,0.00721356300002,96621,0.1,30
mimic,0,2920,113.0,0.007288811,96952,0.1,30
mimic,0,2930,113.0,0.007297596,97283,0.1,30
mimic,0,2940,113.0,0.007323665,97614,0.1,30
mimic,0,2950,113.0,0.00731051599999,97945,0.1,30
mimic,0,2960,113.0,0.00868695700001,98276,0.1,30
mimic,0,2970,113.0,0.00739956699999,98607,0.1,30
mimic,0,2980,113.0,0.00743383000002,98938,0.1,30
mimic,0,2990,113.0,0.00747600100001,99269,0.1,30
mimic,0,3000,113.0,0.007718936,99600,0.1,30
mimic,0,3010,113.0,0.00742850900002,99931,0.1,30
mimic,0,3020,113.0,0.00745901000002,100262,0.1,30
mimic,0,3030,113.0,0.00747435900001,100593,0.1,30
mimic,0,3040,113.0,0.00745629399998,100924,0.1,30
mimic,0,3050,113.0,0.00741119,101255,0.1,30
mimic,0,3060,113.0,0.00759443800001,101586,0.1,30
mimic,0,3070,113.0,0.00750959499999,101917,0.1,30
mimic,0,3080,113.0,0.007623045,102248,0.1,30
mimic,0,3090,113.0,0.00745221899999,102579,0.1,30
mimic,0,3100,113.0,0.007592039,102910,0.1,30
mimic,0,3110,113.0,0.007602518,103241,0.1,30
mimic,0,3120,113.0,0.007541672,103572,0.1,30
mimic,0,3130,113.0,0.007633097,103903,0.1,30
mimic,0,3140,113.0,0.00742026099999,104234,0.1,30
mimic,0,3150,113.0,0.007611266,104565,0.1,30
mimic,0,3160,113.0,0.00751882200001,104896,0.1,30
mimic,0,3170,113.0,0.00772228700001,105227,0.1,30
mimic,0,3180,113.0,0.00756804400001,105558,0.1,30
mimic,0,3190,113.0,0.007514138,105889,0.1,30
mimic,0,3200,113.0,0.00760675999999,106220,0.1,30
mimic,0,3210,113.0,0.00770555100002,106551,0.1,30
mimic,0,3220,113.0,0.007549017,106882,0.1,30
mimic,0,3230,113.0,0.00771902199997,107213,0.1,30
mimic,0,3240,113.0,0.007545908,107544,0.1,30
mimic,0,3250,113.0,0.00769509,107875,0.1,30
mimic,0,3260,113.0,0.00764943199999,108206,0.1,30
mimic,0,3270,113.0,0.00771510500002,108537,0.1,30
mimic,0,3280,113.0,0.00766648500002,108868,0.1,30
mimic,0,3290,113.0,0.00762572400001,109199,0.1,30
mimic,0,3300,113.0,0.00752928,109530,0.1,30
mimic,0,3310,113.0,0.007664361,109861,0.1,30
mimic,0,3320,113.0,0.00777475700002,110192,0.1,30
mimic,0,3330,113.0,0.00746365199998,110523,0.1,30
mimic,0,3340,113.0,0.00777317800001,110854,0.1,30
mimic,0,3350,113.0,0.00769013000001,111185,0.1,30
mimic,0,3360,113.0,0.00776142500001,111516,0.1,30
mimic,0,3370,113.0,0.00770536599998,111847,0.1,30
mimic,0,3380,113.0,0.007750671,112178,0.1,30
mimic,0,3390,113.0,0.00760383800002,112509,0.1,30
mimic,0,3400,113.0,0.00761884599999,112840,0.1,30
mimic,0,3410,113.0,0.00799926099998,113171,0.1,30
mimic,0,3420,113.0,0.00772167,113502,0.1,30
mimic,0,3430,113.0,0.007538119,113833,0.1,30
mimic,0,3440,113.0,0.00772089200001,114164,0.1,30
mimic,0,3450,113.0,0.00762631500001,114495,0.1,30
mimic,0,3460,113.0,0.007536781,114826,0.1,30
mimic,0,3470,113.0,0.00764219600001,115157,0.1,30
mimic,0,3480,113.0,0.00758074000001,115488,0.1,30
mimic,0,3490,113.0,0.00777813400001,115819,0.1,30
mimic,1,0,78.0,0.00964425200002,300,0.1,30
mimic,1,10,74.0,0.010096037,631,0.1,30
mimic,1,20,73.0,0.00859585500001,962,0.1,30
mimic,1,30,77.0,0.00880170900001,1293,0.1,30
mimic,1,40,78.0,0.00903486500002,1624,0.1,30
mimic,1,50,80.0,0.00856360700001,1955,0.1,30
mimic,1,60,82.0,0.009119153,2286,0.1,30
mimic,1,70,85.0,0.008706604,2617,0.1,30
mimic,1,80,85.0,0.00896647600001,2948,0.1,30
mimic,1,90,83.0,0.00963914000002,3279,0.1,30
mimic,1,100,91.0,0.00840116399999,3610,0.1,30
mimic,1,110,93.0,0.008379475,3941,0.1,30
mimic,1,120,93.0,0.00825994100001,4272,0.1,30
mimic,1,130,94.0,0.00837291399998,4603,0.1,30
mimic,1,140,94.0,0.00776917799999,4934,0.1,30
mimic,1,150,95.0,0.00820582899999,5265,0.1,30
mimic,1,160,96.0,0.00809569099999,5596,0.1,30
mimic,1,170,95.0,0.007976555,5927,0.1,30
mimic,1,180,95.0,0.008114799,6258,0.1,30
mimic,1,190,96.0,0.008577578,6589,0.1,30
mimic,1,200,96.0,0.00872182000001,6920,0.1,30
mimic,1,210,99.0,0.00875062599999,7251,0.1,30
mimic,1,220,98.0,0.00800089199998,7582,0.1,30
mimic,1,230,102.0,0.00805827799999,7913,0.1,30
mimic,1,240,102.0,0.008057401,8244,0.1,30
mimic,1,250,102.0,0.00793006499998,8575,0.1,30
mimic,1,260,102.0,0.00798600799999,8906,0.1,30
mimic,1,270,102.0,0.00785096600001,9237,0.1,30
mimic,1,280,102.0,0.00798824200001,9568,0.1,30
mimic,1,290,102.0,0.00806838299999,9899,0.1,30
mimic,1,300,103.0,0.00817367400001,10230,0.1,30
mimic,1,310,105.0,0.00804625399999,10561,0.1,30
mimic,1,320,106.0,0.00806283,10892,0.1,30
mimic,1,330,106.0,0.00797380500001,11223,0.1,30
mimic,1,340,106.0,0.00792676099999,11554,0.1,30
mimic,1,350,106.0,0.00794649299999,11885,0.1,30
mimic,1,360,106.0,0.00771728399999,12216,0.1,30
mimic,1,370,106.0,0.007817104,12547,0.1,30
mimic,1,380,106.0,0.007796786,12878,0.1,30
mimic,1,390,106.0,0.00821532400002,13209,0.1,30
mimic,1,400,106.0,0.008044756,13540,0.1,30
mimic,1,410,107.0,0.00824640000002,13871,0.1,30
mimic,1,420,107.0,0.00838764700001,14202,0.1,30
mimic,1,430,107.0,0.008144445,14533,0.1,30
mimic,1,440,107.0,0.00782732800002,14864,0.1,30
mimic,1,450,107.0,0.00871235600002,15195,0.1,30
mimic,1,460,107.0,0.007809173,15526,0.1,30
mimic,1,470,107.0,0.007807286,15857,0.1,30
mimic,1,480,107.0,0.00772980899998,16188,0.1,30
mimic,1,490,107.0,0.007821022,16519,0.1,30
mimic,1,500,107.0,0.00759591799999,16850,0.1,30
mimic,1,510,107.0,0.00801433199999,17181,0.1,30
mimic,1,520,107.0,0.00793714400001,17512,0.1,30
mimic,1,530,107.0,0.00806059000001,17843,0.1,30
