Alg,Set_Num,Rep_num,Train_acc,Test_acc,Train_err,Test_err,Seconds
SA,0,0,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.028995807
SA,0,1,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.01363568
SA,0,2,0.240502441571,0.235612063141,0.379748779214,0.382193968429,0.072366821
SA,0,3,0.240502441571,0.235612063141,0.379748779214,0.382193968429,0.029138899
SA,0,4,0.240502441571,0.235612063141,0.379748779214,0.382193968429,0.013967236
SA,0,5,0.240502441571,0.235612063141,0.379748779214,0.382193968429,0.012497195
SA,0,6,0.240502441571,0.235612063141,0.379748779214,0.382193968429,0.012799636
SA,0,7,0.240502441571,0.235612063141,0.379748779214,0.382193968429,0.012538523
SA,0,8,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012871028
SA,0,9,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012723967
SA,0,10,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012120587
SA,0,11,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.011908882
SA,0,12,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.011602293
SA,0,13,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012399236
SA,0,14,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012269019
SA,0,15,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.013537558
SA,0,16,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012957612
SA,0,17,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012755186
SA,0,18,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012925786
SA,0,19,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.012637945
SA,0,20,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.011750893
SA,0,21,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.009435083
SA,0,22,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.046675155
SA,0,23,0.240410306809,0.235489220564,0.379794846596,0.382224679074,0.011666467
SA,0,24,0.240379595221,0.235489220564,0.379794846596,0.382255389718,0.011611535
SA,0,25,0.240379595221,0.235489220564,0.379794846596,0.382255389718,0.011654873
SA,0,26,0.76631553085,0.77102143603,0.116595244347,0.114385424967,0.011911692
SA,0,27,0.758668345567,0.763405196241,0.120540162778,0.118261189662,0.012474562
SA,0,28,0.758668345567,0.763405196241,0.120540162778,0.118261189662,0.012411467
SA,0,29,0.758668345567,0.763405196241,0.120540162778,0.118261189662,0.012885404
SA,0,30,0.758699057154,0.763405196241,0.120563825804,0.118280891121,0.012859305
SA,0,31,0.758699057154,0.763405196241,0.120563825804,0.118280891121,0.012856285
SA,0,32,0.758699057154,0.763405196241,0.120607418468,0.11827145712,0.012356784
SA,0,33,0.758699057154,0.763405196241,0.120607418468,0.11827145712,0.012807473
SA,0,34,0.762353736065,0.766906209692,0.11899149928,0.117051934691,0.01303786
SA,0,35,0.762353736065,0.766906209692,0.11899149928,0.117051934691,0.013172124
SA,0,36,0.762353736065,0.766721945826,0.119012493295,0.11716297389,0.013286708
SA,0,37,0.231811062314,0.226705976291,0.384033045685,0.386677594852,0.012396053
SA,0,38,0.231811062314,0.226705976291,0.384033045682,0.386677599431,0.012534101
SA,0,39,0.231811062314,0.226705976291,0.384033045682,0.386677599431,0.013007752
SA,0,40,0.231811062314,0.226705976291,0.384033045688,0.386677593683,0.013033879
SA,0,41,0.231811062314,0.226705976291,0.384033045688,0.386677593683,0.012543922
SA,0,42,0.231811062314,0.226705976291,0.38403304569,0.386677591587,0.012648098
SA,0,43,0.235742145512,0.230636938763,0.382128927244,0.384620112216,0.012627754
SA,0,44,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.01249779
SA,0,45,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.012564696
SA,0,46,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.012391953
SA,0,47,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.01221739
SA,0,48,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.012556761
SA,0,49,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.012535117
SA,0,50,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.012559484
SA,0,51,0.235742145512,0.230636938763,0.382128927244,0.384620111181,0.012544393
