Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,1640,104.0,2.92e-05,1814,0
rhc,0,1650,104.0,2.31e-05,1825,0
rhc,0,1660,104.0,2.37e-05,1836,0
rhc,0,1670,104.0,2.32e-05,1847,0
rhc,0,1680,104.0,3.11e-05,1858,0
rhc,0,1690,104.0,2.86e-05,1869,0
rhc,0,1700,104.0,5.65e-05,1880,0
rhc,0,1710,104.0,2.34e-05,1891,0
rhc,0,1720,104.0,2.34e-05,1902,0
rhc,0,1730,105.0,2.34e-05,1913,0
rhc,0,1740,105.0,2.79e-05,1924,0
rhc,0,1750,105.0,3.87e-05,1935,0
rhc,0,1760,105.0,3.03e-05,1946,0
rhc,0,1770,105.0,2.91e-05,1957,0
rhc,0,1780,105.0,2.21e-05,1968,0
rhc,0,1790,105.0,2.31e-05,1979,0
rhc,0,1800,105.0,2.41e-05,1990,0
rhc,0,1810,105.0,0.0001999,2001,0
rhc,0,1820,105.0,2.96e-05,2012,0
rhc,0,1830,105.0,2.79e-05,2023,0
rhc,0,1840,105.0,8.26e-05,2034,0
rhc,0,1850,105.0,2.96e-05,2045,0
rhc,0,1860,105.0,2.27e-05,2056,0
rhc,0,1870,105.0,2.57e-05,2067,0
rhc,0,1880,105.0,2.39e-05,2078,0
rhc,0,1890,105.0,3.32e-05,2089,0
rhc,0,1900,105.0,2.46e-05,2100,0
rhc,0,1910,105.0,2.93e-05,2111,0
rhc,0,1920,105.0,2.81e-05,2122,0
rhc,0,1930,105.0,6.53e-05,2133,0
rhc,0,1940,106.0,2.79e-05,2144,0
rhc,0,1950,106.0,2.18e-05,2155,0
rhc,0,1960,106.0,7.86e-05,2166,0
rhc,0,1970,106.0,2.39e-05,2177,0
rhc,0,1980,106.0,2.49e-05,2188,0
rhc,0,1990,106.0,2.61e-05,2199,0
rhc,0,2000,106.0,2.52e-05,2210,0
rhc,0,2010,106.0,2e-05,2221,0
rhc,0,2020,106.0,1.93e-05,2232,0
