Alg,Set_Num,Rep_num,Train_acc,Test_acc,Train_err,Test_err,Seconds
BP,0,0,0.761493811615,0.766783367115,0.119206818224,0.116608316442,0.288484787
BP,0,1,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.095084173
BP,0,2,0.767052608949,0.77188133407,0.116504537846,0.113997911676,0.041556093
BP,0,3,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.082356146
BP,0,4,0.243450753969,0.240157238499,0.379852585141,0.381725253318,0.031160974
BP,0,5,0.766100549737,0.770714329587,0.116949725122,0.114612124562,0.030195908
BP,0,6,0.243450753969,0.240157238499,0.379852585141,0.381725253318,0.051882343
BP,0,7,0.771413654372,0.77544376881,0.114287234009,0.11221669435,0.03128364
BP,0,8,0.243450753969,0.240157238499,0.379852585141,0.381725253318,0.030489678
BP,0,9,0.782101286816,0.786315336896,0.108894552281,0.106781131924,0.030907579
BP,0,10,0.243450753969,0.240157238499,0.379852585141,0.381725253318,0.030714332
BP,0,11,0.793925247996,0.796019900498,0.103146816816,0.102216829516,0.031145726
BP,0,12,0.243450753969,0.240157238499,0.379852585141,0.381725253318,0.031174445
BP,0,13,0.783667577777,0.786868128493,0.108521953761,0.106842814633,0.030620916
BP,0,14,0.243450753969,0.240157238499,0.379852585141,0.381725253318,0.03108886
BP,0,15,0.779091551242,0.782630059579,0.146429610245,0.144237189795,0.031382862
BP,0,16,0.785356715089,0.788649345863,0.107782788003,0.10603376815,0.030737454
BP,0,17,0.779091551242,0.782630059579,0.146898619394,0.14468945327,0.031096277
BP,0,18,0.781364208716,0.784718383392,0.109642304176,0.107810102381,0.031770995
BP,0,19,0.779091551242,0.782630059579,0.147315752044,0.14509187573,0.0309107
BP,0,20,0.780012898867,0.783735642774,0.110204862285,0.108319305255,0.068041364
BP,0,21,0.779091551242,0.782630059579,0.147923718225,0.145678695376,0.030564257
BP,0,22,0.77949080188,0.783121429888,0.110432530944,0.108612293821,0.030933003
BP,0,23,0.779091551242,0.782630059579,0.148814446936,0.146539030644,0.031136193
BP,0,24,0.779183686005,0.782875744733,0.110470951004,0.108684836356,0.030765287
BP,0,25,0.77912226283,0.782630059579,0.150129102883,0.147809994967,0.030690287
BP,0,26,0.779183686005,0.782875744733,0.110480012342,0.108683886373,0.030779163
BP,0,27,0.779152974417,0.782814323445,0.152088511867,0.149707305215,0.031064085
BP,0,28,0.780381437917,0.784104170505,0.110450782511,0.108673293346,0.030810109
BP,0,29,0.790301280673,0.793624470241,0.154730975508,0.152220102071,0.030741976
BP,0,30,0.759497558429,0.764387936859,0.12201914144,0.119717262793,0.030742614
BP,0,31,0.790178434323,0.79325594251,0.159028082964,0.156403247476,0.03178472
BP,0,32,0.759589693191,0.764387936859,0.139864198415,0.137657439291,0.030804812
BP,0,33,0.789902030036,0.793133099932,0.164640193524,0.161888490592,0.030834044
BP,0,34,0.782101286816,0.785394017566,0.14525334492,0.14306426455,0.03104008
BP,0,35,0.759589693191,0.764387936859,0.140610136296,0.138355806062,0.030827882
BP,0,36,0.782254844753,0.785639702721,0.151403021743,0.149024000205,0.030695719
BP,0,37,0.759589693191,0.764387936859,0.156176204348,0.153437302679,0.030699293
BP,0,38,0.78216270999,0.785639702721,0.136497713206,0.134637044725,0.031923692
BP,0,39,0.764073584964,0.768994533505,0.119884085178,0.118501416914,0.0306937
BP,0,40,0.759589693191,0.764387936859,0.160831164498,0.158045427731,0.030447268
BP,0,41,0.764073584964,0.768994533505,0.144011778322,0.141957530854,0.030377805
BP,0,42,0.759589693191,0.764387936859,0.151070203742,0.149315134137,0.031625278
BP,0,43,0.764073584964,0.768994533505,0.131114508762,0.129458074693,0.03062921
BP,0,44,0.759589693191,0.764387936859,0.133988377959,0.132169931267,0.030501167
BP,0,45,0.764073584964,0.768994533505,0.112998726244,0.113278515333,0.030592803
BP,0,46,0.76241515924,0.767520422578,0.0995389864037,0.0984854237849,0.030668362
BP,0,47,0.764073584964,0.768994533505,0.102089163465,0.101413728588,0.030753516
BP,0,48,0.764073584964,0.768994533505,0.10107516999,0.101565853385,0.030665096
BP,0,49,0.759589693191,0.764387936859,0.0945369898308,0.0936879496434,0.030625227
BP,0,50,0.764073584964,0.768994533505,0.0982367087867,0.0985672769802,0.030589985
BP,0,51,0.764073584964,0.768994533505,0.0910636184918,0.0906934449556,0.030212698
BP,0,52,0.759589693191,0.764387936859,0.104452132485,0.105146700634,0.030738106
BP,0,53,0.759589693191,0.764387936859,0.0965021123054,0.0957520465443,0.030844706
BP,0,54,0.759589693191,0.764387936859,0.0979270637884,0.0982125790828,0.031003983
BP,0,55,0.759589693191,0.764387936859,0.0926964533419,0.0922887413988,0.030576689
BP,0,56,0.759589693191,0.764387936859,0.0956101649441,0.0956634989616,0.030488714
BP,0,57,0.760633887166,0.765923469074,0.0908802463073,0.0905469300164,0.03091373
BP,0,58,0.764073584964,0.768994533505,0.0952755801638,0.0951612289313,0.030642374
BP,0,59,0.760633887166,0.765923469074,0.0902771560158,0.0900766557286,0.030188686
BP,0,60,0.764073584964,0.768994533505,0.0953742082995,0.0954538986091,0.030483548
BP,0,61,0.760633887166,0.765923469074,0.0902763651023,0.0900758123093,0.030682111
BP,0,62,0.764012161789,0.768687427062,0.0949103761674,0.0949345762805,0.031461117
BP,0,63,0.760633887166,0.765923469074,0.0902751013176,0.0900744578509,0.03067512
BP,0,64,0.763121525752,0.76788895031,0.0947202376548,0.0947159668951,0.030427705
BP,0,65,0.760633887166,0.765923469074,0.0902732195917,0.0900724380288,0.030730645
BP,0,66,0.76229231289,0.76745900129,0.0946346581403,0.0946158776076,0.030811358
BP,0,67,0.760633887166,0.765923469074,0.0902704664431,0.0900694806231,0.029242829
BP,0,68,0.761739504315,0.767090473558,0.0945909974409,0.0945647713316,0.030345008
BP,0,69,0.760633887166,0.765923469074,0.0902665008214,0.0900652203994,0.031005591
BP,0,70,0.761524523203,0.767090473558,0.0945640731428,0.0945339012439,0.031072646
BP,0,71,0.760633887166,0.765923469074,0.0902607968359,0.0900590922654,0.030324824
BP,0,72,0.761401676853,0.766967630981,0.0945423504892,0.0945099011179,0.033152698
BP,0,73,0.760633887166,0.765923469074,0.0902525965891,0.0900502814076,0.030454557
BP,0,74,0.761340253678,0.766967630981,0.0945194632506,0.0944853809368,0.031049705
BP,0,75,0.760633887166,0.765923469074,0.0902408161937,0.09003762207,0.030255744
BP,0,76,0.761340253678,0.766967630981,0.0944904903005,0.094454925846,0.030532
BP,0,77,0.760633887166,0.765923469074,0.0902239103491,0.0900194512491,0.030561214
BP,0,78,0.76130954209,0.766967630981,0.0944506531459,0.0944134324872,0.030637543
BP,0,79,0.760633887166,0.765923469074,0.0901996858867,0.0899934066746,0.030461277
BP,0,80,0.76130954209,0.766967630981,0.0943944860902,0.0943551648951,0.030352854
BP,0,81,0.760633887166,0.765923469074,0.090165050922,0.0899561537672,0.030241679
BP,0,82,0.76130954209,0.766967630981,0.0943144756121,0.0942722397885,0.030439905
BP,0,83,0.760633887166,0.765923469074,0.0901156899479,0.089903029227,0.030188934
BP,0,84,0.76130954209,0.766967630981,0.0942003646784,0.0941539469734,0.030208018
BP,0,85,0.760572463991,0.765862047786,0.0900456704385,0.0898276032195,0.030018635
BP,0,86,0.76130954209,0.766967630981,0.0940379941652,0.0939855590964,0.030811325
BP,0,87,0.760572463991,0.765862047786,0.0899470282871,0.0897212028415,0.030885439
BP,0,88,0.761278830503,0.766967630981,0.0938081967065,0.0937471060188,0.030654869
BP,0,89,0.760541752403,0.765800626497,0.089809478424,0.0895725376611,0.03045773
BP,0,90,0.761278830503,0.766906209692,0.0934855568118,0.0934120228702,0.030664115
BP,0,91,0.760541752403,0.76567778392,0.0896206027184,0.0893677957522,0.030559712
BP,0,92,0.761217407328,0.766599103249,0.0930381478239,0.0929467665764,0.030249752
BP,0,93,0.760480329228,0.765370677477,0.089367332594,0.0890919241667,0.0302454
BP,0,94,0.761217407328,0.766599103249,0.0930384739608,0.0929471268929,0.030471447
BP,0,95,0.760511040816,0.765370677477,0.0894341852025,0.0891649654139,0.030957862
BP,0,96,0.761217407328,0.766599103249,0.0930389437099,0.092947645862,0.030303597
BP,0,97,0.760541752403,0.765554941343,0.0894681852375,0.0892021104189,0.033580679
BP,0,98,0.761217407328,0.766599103249,0.0930396203809,0.0929483934127,0.030567816
BP,0,99,0.760541752403,0.765554941343,0.0894852880121,0.089220848868,0.031119975
BP,0,100,0.761217407328,0.766599103249,0.093040595269,0.0929494703732,0.030384054
BP,0,101,0.760541752403,0.765554941343,0.0894938051173,0.0892302723636,0.030277152
BP,0,102,0.761217407328,0.766599103249,0.0930420001073,0.0929510222078,0.030701292
BP,0,103,0.760541752403,0.765554941343,0.0894979686364,0.0892350159926,0.031418007
BP,0,104,0.761217407328,0.766599103249,0.0930440251473,0.0929532589474,0.030437016
BP,0,105,0.760541752403,0.765554941343,0.0894999029882,0.0892374230351,0.03024202
BP,0,106,0.761217407328,0.766599103249,0.0930469455052,0.0929564842045,0.03050069
BP,0,107,0.760541752403,0.765616362631,0.0895006576904,0.0892386771181,0.030130155
BP,0,108,0.761217407328,0.766660524538,0.0930511597433,0.0929611376048,0.030266494
BP,0,109,0.760541752403,0.765616362631,0.0895007345357,0.0892393825882,0.03027872
BP,0,110,0.761217407328,0.766721945826,0.093057246766,0.0929678572437,0.030404749
BP,0,111,0.760541752403,0.765616362631,0.08950035336,0.0892398617551,0.030756457
BP,0,112,0.761217407328,0.766783367115,0.0930660505329,0.0929775724402,0.030304658
BP,0,113,0.760541752403,0.765616362631,0.089499586522,0.0892403121384,0.030367911
BP,0,114,0.761217407328,0.766783367115,0.0930788078504,0.0929916431762,0.030389344
BP,0,115,0.760541752403,0.76567778392,0.0894984318284,0.0892409010046,0.03046398
BP,0,116,0.761248118915,0.766783367115,0.0930973445159,0.0930120731588,0.030201913
BP,0,117,0.760541752403,0.765739205209,0.0894968659617,0.0892418445667,0.030391353
BP,0,118,0.761278830503,0.766844788404,0.0931242262401,0.093041679121,0.031243128
BP,0,119,0.760541752403,0.765739205209,0.0894948044923,0.0892433934078,0.029965506
BP,0,120,0.761278830503,0.766906209692,0.0931636539119,0.0930850383183,0.030474452
BP,0,121,0.760541752403,0.765800626497,0.0894925341254,0.0892463407778,0.030687924
BP,0,122,0.761278830503,0.766906209692,0.0932219309087,0.0931489947016,0.031104765
BP,0,123,0.760541752403,0.765800626497,0.0894907302267,0.0892520898025,0.030480307
BP,0,124,0.761278830503,0.766967630981,0.0933089995578,0.0932442793005,0.032398979
BP,0,125,0.760541752403,0.765800626497,0.089490443466,0.0892517789524,0.030350967
