Alg,Set_Num,Rep_num,Train_acc,Test_acc,Train_err,Test_err,Seconds
GA,0,0,0.759651116366,0.764633622013,0.120174441817,0.117683188993,1.108334068
GA,0,1,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.95253365
GA,0,2,0.76229231289,0.76702905227,0.118853843555,0.116484307269,0.702402354
GA,0,3,0.240809557446,0.236226276027,0.379595221277,0.381886861986,0.692165105
GA,0,4,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.756084798
GA,0,5,0.759251865729,0.764019409127,0.120374067136,0.117990295436,0.753219756
GA,0,6,0.759190442554,0.763773723973,0.120217015932,0.117762658234,0.650175125
GA,0,7,0.777955222505,0.78121736994,0.110805707442,0.109207133859,0.677888444
GA,0,8,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.719296213
GA,0,9,0.216885230798,0.212824765064,0.391484286242,0.393513626576,0.692752367
GA,0,10,0.763213660514,0.768257478042,0.118377813949,0.115871260979,0.712787274
GA,0,11,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.7000179
GA,0,12,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.678527136
GA,0,13,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.694696829
GA,0,14,0.239089708547,0.23389226706,0.380139369467,0.382778489344,0.668414022
GA,0,15,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.711519973
GA,0,16,0.759651116366,0.764572200725,0.120014006288,0.117478535748,0.687745103
GA,0,17,0.759651116366,0.764510779436,0.120174441817,0.117744610282,0.769623692
GA,0,18,0.776665335831,0.778637675818,0.110774658761,0.109468687243,0.665165288
GA,0,19,0.762752986702,0.767520422578,0.118608149901,0.116239788711,0.688668443
GA,0,20,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.735455791
GA,0,21,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.712245839
GA,0,22,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.695437116
GA,0,23,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.688614054
GA,0,24,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.713730934
GA,0,25,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.735817617
GA,0,26,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.707147899
GA,0,27,0.764411412426,0.769301639948,0.117670127225,0.115275867094,0.719985029
GA,0,28,0.759190442554,0.763773723973,0.120383387319,0.118070356467,0.695761032
GA,0,29,0.759190442554,0.763773723973,0.119905721259,0.117483919544,0.691193238
GA,0,30,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.663254578
GA,0,31,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.676348725
GA,0,32,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.650877655
GA,0,33,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.719949124
GA,0,34,0.759190442554,0.763773723973,0.120404778723,0.118113138014,0.714398235
